profile,split,feature,family,feature_family,rate,decision
nearest_k60_no_time_sequence_flat,val_eval,token_25_abs_price_coord_atr,TAIL_GT10,price_coord,0.1045741799578694,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_25_dir_price_coord_atr,TAIL_GT10,price_coord,0.1045741799578694,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_26_price_coord_atr,TAIL_GT10,price_coord,0.11450496539271743,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_26_abs_price_coord_atr,TAIL_GT10,price_coord,0.11450496539271743,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_26_dir_price_coord_atr,TAIL_GT10,price_coord,0.11450496539271743,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_27_price_coord_atr,TAIL_GT10,price_coord,0.11962082455612398,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_27_abs_price_coord_atr,TAIL_GT10,price_coord,0.11962082455612398,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_27_dir_price_coord_atr,TAIL_GT10,price_coord,0.11962082455612398,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_28_price_coord_atr,TAIL_GT10,price_coord,0.1275955461931989,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_28_abs_price_coord_atr,TAIL_GT10,price_coord,0.1275955461931989,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_28_dir_price_coord_atr,TAIL_GT10,price_coord,0.1275955461931989,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_29_price_coord_atr,TAIL_GT10,price_coord,0.1321095395726753,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_29_abs_price_coord_atr,TAIL_GT10,price_coord,0.1321095395726753,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_29_dir_price_coord_atr,TAIL_GT10,price_coord,0.1321095395726753,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_30_price_coord_atr,TAIL_GT10,price_coord,0.13948239542582005,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_30_abs_price_coord_atr,TAIL_GT10,price_coord,0.13948239542582005,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_30_dir_price_coord_atr,TAIL_GT10,price_coord,0.13948239542582005,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_31_price_coord_atr,TAIL_GT10,price_coord,0.15061691242852843,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_31_abs_price_coord_atr,TAIL_GT10,price_coord,0.15061691242852843,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_31_dir_price_coord_atr,TAIL_GT10,price_coord,0.15061691242852843,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_32_price_coord_atr,TAIL_GT10,price_coord,0.16265422810713212,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_32_abs_price_coord_atr,TAIL_GT10,price_coord,0.16265422810713212,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_32_dir_price_coord_atr,TAIL_GT10,price_coord,0.16265422810713212,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_33_price_coord_atr,TAIL_GT10,price_coord,0.16701775504062594,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_33_abs_price_coord_atr,TAIL_GT10,price_coord,0.16701775504062594,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_33_dir_price_coord_atr,TAIL_GT10,price_coord,0.16701775504062594,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_34_price_coord_atr,TAIL_GT10,price_coord,0.1685224195004514,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_34_abs_price_coord_atr,TAIL_GT10,price_coord,0.1685224195004514,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_34_dir_price_coord_atr,TAIL_GT10,price_coord,0.1685224195004514,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_35_price_coord_atr,TAIL_GT10,price_coord,0.17393921155582306,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_35_abs_price_coord_atr,TAIL_GT10,price_coord,0.17393921155582306,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_35_dir_price_coord_atr,TAIL_GT10,price_coord,0.17393921155582306,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_36_price_coord_atr,TAIL_GT10,price_coord,0.17724947336743907,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_36_abs_price_coord_atr,TAIL_GT10,price_coord,0.17724947336743907,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_36_dir_price_coord_atr,TAIL_GT10,price_coord,0.17724947336743907,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_37_price_coord_atr,TAIL_GT10,price_coord,0.18642792657237436,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_37_abs_price_coord_atr,TAIL_GT10,price_coord,0.18642792657237436,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_37_dir_price_coord_atr,TAIL_GT10,price_coord,0.18642792657237436,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_38_price_coord_atr,TAIL_GT10,price_coord,0.19365031597953655,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_38_abs_price_coord_atr,TAIL_GT10,price_coord,0.19365031597953655,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_38_dir_price_coord_atr,TAIL_GT10,price_coord,0.19365031597953655,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_39_price_coord_atr,TAIL_GT10,price_coord,0.20207643695455912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_39_abs_price_coord_atr,TAIL_GT10,price_coord,0.20207643695455912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_39_dir_price_coord_atr,TAIL_GT10,price_coord,0.20207643695455912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_40_price_coord_atr,TAIL_GT10,price_coord,0.20779416190189587,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_40_abs_price_coord_atr,TAIL_GT10,price_coord,0.20779416190189587,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_40_dir_price_coord_atr,TAIL_GT10,price_coord,0.20779416190189587,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_41_price_coord_atr,TAIL_GT10,price_coord,0.22539873608185373,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_41_abs_price_coord_atr,TAIL_GT10,price_coord,0.22539873608185373,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_41_dir_price_coord_atr,TAIL_GT10,price_coord,0.22539873608185373,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_42_price_coord_atr,TAIL_GT10,price_coord,0.22931086367739995,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_42_abs_price_coord_atr,TAIL_GT10,price_coord,0.22931086367739995,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_42_dir_price_coord_atr,TAIL_GT10,price_coord,0.22931086367739995,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_43_price_coord_atr,TAIL_GT10,price_coord,0.2383388504363527,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_43_abs_price_coord_atr,TAIL_GT10,price_coord,0.2383388504363527,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_43_dir_price_coord_atr,TAIL_GT10,price_coord,0.2383388504363527,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_44_price_coord_atr,TAIL_GT10,price_coord,0.23848931688233524,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_44_abs_price_coord_atr,TAIL_GT10,price_coord,0.23848931688233524,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_44_dir_price_coord_atr,TAIL_GT10,price_coord,0.23848931688233524,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_45_price_coord_atr,TAIL_GT10,price_coord,0.23894071622028287,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_45_abs_price_coord_atr,TAIL_GT10,price_coord,0.23894071622028287,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_45_dir_price_coord_atr,TAIL_GT10,price_coord,0.23894071622028287,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_46_price_coord_atr,TAIL_GT10,price_coord,0.24480890761360216,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_46_abs_price_coord_atr,TAIL_GT10,price_coord,0.24480890761360216,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_46_dir_price_coord_atr,TAIL_GT10,price_coord,0.24480890761360216,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_47_price_coord_atr,TAIL_GT10,price_coord,0.2436051760457418,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_47_abs_price_coord_atr,TAIL_GT10,price_coord,0.2436051760457418,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_47_dir_price_coord_atr,TAIL_GT10,price_coord,0.2436051760457418,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_48_price_coord_atr,TAIL_GT10,price_coord,0.25880228708997893,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_48_abs_price_coord_atr,TAIL_GT10,price_coord,0.25880228708997893,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_48_dir_price_coord_atr,TAIL_GT10,price_coord,0.25880228708997893,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_49_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_49_abs_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_49_dir_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_50_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_50_abs_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_50_dir_price_coord_atr,TAIL_GT10,price_coord,0.2572976226301535,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_51_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_51_abs_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_51_dir_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_52_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_52_abs_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_52_dir_price_coord_atr,TAIL_GT10,price_coord,0.25534155883238036,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_53_price_coord_atr,TAIL_GT10,price_coord,0.25097803189888657,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_53_abs_price_coord_atr,TAIL_GT10,price_coord,0.25097803189888657,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_53_dir_price_coord_atr,TAIL_GT10,price_coord,0.25097803189888657,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_54_price_coord_atr,TAIL_GT10,price_coord,0.2563948239542582,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_54_abs_price_coord_atr,TAIL_GT10,price_coord,0.2563948239542582,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_54_dir_price_coord_atr,TAIL_GT10,price_coord,0.2563948239542582,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_55_price_coord_atr,TAIL_GT10,price_coord,0.2603069515498044,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_55_abs_price_coord_atr,TAIL_GT10,price_coord,0.2603069515498044,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_55_dir_price_coord_atr,TAIL_GT10,price_coord,0.2603069515498044,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_56_price_coord_atr,TAIL_GT10,price_coord,0.24210051158591633,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_56_abs_price_coord_atr,TAIL_GT10,price_coord,0.24210051158591633,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_56_dir_price_coord_atr,TAIL_GT10,price_coord,0.24210051158591633,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_57_price_coord_atr,TAIL_GT10,price_coord,0.2694854047547397,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_57_abs_price_coord_atr,TAIL_GT10,price_coord,0.2694854047547397,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_57_dir_price_coord_atr,TAIL_GT10,price_coord,0.2694854047547397,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_58_price_coord_atr,TAIL_GT10,price_coord,0.2551910923863978,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_58_abs_price_coord_atr,TAIL_GT10,price_coord,0.2551910923863978,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_58_dir_price_coord_atr,TAIL_GT10,price_coord,0.2551910923863978,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_59_price_coord_atr,TAIL_GT10,price_coord,0.2452603069515498,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_59_abs_price_coord_atr,TAIL_GT10,price_coord,0.2452603069515498,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_59_dir_price_coord_atr,TAIL_GT10,price_coord,0.2452603069515498,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_18_price_coord_atr,TAIL_GT10,price_coord,0.05421686746987952,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_18_abs_price_coord_atr,TAIL_GT10,price_coord,0.05421686746987952,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_18_dir_price_coord_atr,TAIL_GT10,price_coord,0.05421686746987952,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_19_price_coord_atr,TAIL_GT10,price_coord,0.05593803786574871,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_19_abs_price_coord_atr,TAIL_GT10,price_coord,0.05593803786574871,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_19_dir_price_coord_atr,TAIL_GT10,price_coord,0.05593803786574871,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_20_price_coord_atr,TAIL_GT10,price_coord,0.058519793459552494,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_20_abs_price_coord_atr,TAIL_GT10,price_coord,0.058519793459552494,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,low_n_disclosure,token_20_dir_price_coord_atr,TAIL_GT10,price_coord,0.058519793459552494,requires_no_price_coord_comparison
